satirical,body
0,"Marun confirma que tramitação da PEC da reforma da Previdência está suspensa. O ministro da Secretaria de Governo, Carlos Marun, confirmou nesta segunda-feira (19) que a tramitação da reforma da Previdência está suspensa no Congresso Nacional.
Mais cedo, nesta segunda, o presidente da Câmara, Rodrigo Maia (DEM-RJ), já havia informado sobre a suspensão ao colunista do G1 e da GloboNews Gerson Camarotti.
O Artigo 60 da Constituição diz que a Carta não pode ser emendada enquanto vigorar decreto de intervenção federal em algum estado, como é o caso atual do Rio de Janeiro.
Na última sexta (16), quando decretou a intervenção no estado, o presidente Michel Temer afirmou que suspenderá o decreto se houver condições de votar a Proposta de Emenda à Constituição (PEC) da reforma da Previdência.
Marun teve reunião na tarde desta segunda com deputados aliados ao governo para discutir a reforma. Após o encontro, ele disse que o governo não terá como votar a reforma em fevereiro em razão de a tramitação estar suspensa.
Temer decretou na sexta (16) a intervenção federal na segurança pública do estado do Rio de Janeiro.
A legislação proíbe que sejam feitas mudanças na Constituição, como a proposta na reforma da Previdência, enquanto durar a intervenção que, no caso do Rio, está prevista para até 31 de dezembro.
Apesar de já estar em vigor desde sexta, a intervenção ainda precisa ser aprovada pelo Congresso Nacional. A votação na Câmara está prevista para a noite desta segunda.
O decreto assinado por Temer nomeou o general Walter Braga Netto como interventor, responsável pela estrutura de segurança do Rio, o que incluí as polícias Civil e Militar, o Corpo de Bombeiros e o sistema carcerário do estado.
Ao reconhecer que a tramitação da reforma da Previdência está suspensa, Marun foi na posição contrária à apresentada por Temer na sexta. Caso conseguisse garantia de vitória, o presidente pretendia revogar a intervenção, liberando o Congresso para votar PECs.
Marun afirmou que o Planalto não conseguiu o apoio mínimo de 308 votos para aprovar a reforma.
Ele informou, ainda, que o governo fez consultas informais a ministros do Supremo Tribunal Federal sobre a discussão e votação de PECs durante a intervenção no Rio. Os magistrados, segundo Marun, indicaram que a tramitação de qualquer PEC fica sobrestada em razão da intervenção federal.
Marun ainda reconheceu que o governo não pretende voltar atrás na intervenção federal nos próximos dias. Na análise dele, seria possível revogar a medida para viabilizar a votação da Previdência em caso de sucesso da intervenção antes de dezembro. Por ora, a reforma deve entrar no debate eleitoral.
""Prevalecendo a tese defendida pelo presidente Eunício [Oliveira, do Senado], de que a PEC não pode tramitar durante a vigência de intervenção, a questão da Previdência, a PEC pelo menos, sai do Congresso e vai para os palanques."""
0,"Relator propõe que Conselho de Ética deixe de analisar processo de Celso Jacob. O deputado Sandro Alex (PSD-PR), relator do processo disciplinar relacionado a Celso Jacob (MDB-RJ), propôs nesta quarta-feira (11) que o caso deixe o Conselho de Ética, seja enviado à Mesa Diretora da Câmara e passe a ser analisado pela Comissão de Constituição e Justiça (CCJ).
O processo foi aberto em fevereiro deste ano, a pedido da Rede Sustentabilidade. O partido alegou quebra de decoro parlamentar por parte de Jacob e pediu a cassação do mandato dele.
Isso porque o deputado foi condenado a 7 anos e 2 meses de prisão, em regime semiaberto, por falsificação de documento público e dispensa de licitação fora das hipóteses previstas em lei quando era prefeito de Três Rios (RJ).
O Supremo Tribunal Federal chegou a determinar a prisão de Jacob , mas hoje o deputado cumpre pena em regime aberto .
Jacob já prestou depoimento ao conselho e se disse inocente : ""Quem vai devolver a minha vida? Foi um massacre na minha vida. Eu conheço muito bem o que eu fiz e o que eu não fiz. Estou muito tranquilo"".
Ao apresentar o voto, nesta quarta, Sandro Alex argumentou que não cabe ao Conselho de Ética analisar processos que podem resultar na perda de mandato com base em condenações de parlamentares pela Justiça.
O relator afirmou que, segundo o regimento da Câmara, a CCJ é o órgão responsável na Câmara por analisar processos de perda de mandato parlamentar em casos de deputados condenados.
Portanto, no entendimento do relator, o processo deveria ser remetido para a Mesa Diretora da Câmara.
Sandro Alex citou, ainda, trecho da Constituição segundo o qual está sujeito à perda do mandato o deputado ou senador que ""sofrer condenação criminal em sentença transitada em julgado"".
""Desse modo, meu voto, em consonância ao princípio da legalidade, é que seja remetido ofício à Mesa da Câmara dos Deputados, juntamente com esse parecer, para que promova as medidas cabíveis [...] Instaurar o procedimento na CCJ da perda de mandato em decorrência da decisão criminal transitada em julgado.
 expôs Sandro Alex no voto."
0,"Temer sanciona lei que aumenta salário de oito categorias de servidores. O presidente Michel Temer sancionou lei que reajusta o salário de oito categorias do serviço público. Ao todo, 68.149 pessoas serão beneficiadas pelo aumento, entre servidores da ativa, aposentados e pensionistas.
A lei, aprovada no Congresso no fim do primeiro semestre, é resultado de uma medida provisória editada no fim de dezembro, que concedeu reajustes até 2019. O texto original previa um impacto em 2017 de R$ 3,7 bilhões e de R$ 10,91 bilhões até 2019.
Entre as carreiras beneficiadas estão as de perito médico, auditor fiscal do trabalho e diplomata. Na justificativa da MP, o governo afirmou que o reajuste tinha o objetivo de “atrair e reter profissionais com nível de qualificação compatível com a natureza e o grau de complexidade das atribuições das carreiras objeto da proposta”.
Além de conceder reajuste, a medida provisória criou um bônus de “eficiência e produtividade” para os cargos de auditor fiscal e analista tributário da Receita Federal, com base em metas fixadas pela Secretaria da Receita.
A fonte de recursos para o benefício seria o valor arrecadado com multas tributárias e aduaneiras e com a alienação de bens apreendidos. Mas essa fonte de recursos foi retirada durante a tramitação do texto no Congresso.
O Planalto fez mais de vinte vetos ao texto, sugeridos pela Advocacia Geral da União, Ministério da Fazenda e Casa Civil. Entre os vetos está o trecho que permitia a servidores da União, estados e municípios serem cedidos para cargos de direção ou gerência de entidades do Sistema S.
De acordo com a justificativa de veto, essa medida “não se configura adequada.
 porque as entidades “não prestam serviço público delegado, e sim atividades privadas de interesse público que, embora incentivadas pelo poder público, não devem contar com servidores ou empregados cedidos pelo poder público”."
0,"Marcelo Odebrecht diz que Dilma e Graça Foster o questionaram sobre propina ao PMDB. Em delação premiada, o empresário Marcelo Odebrecht disse que para conseguir um contrato de US$ 825 milhões com a Petrobras acertou uma propina de 5% – do total, 4% ia para o PMDB e 1%, para o PT.
O empresário afirmou ao Ministério Público que foi questionado sobre a propina em reunião com a então presidente Dilma Rousseff e então presidente da Petrobras, Graça Foster, em 2012. Os três teriam se encontrado em um hotel, na Zona Sul de São Paulo.
Segundo Odebrecht, Graça Foster havia telefonado perguntando se era verdade que a empresa estava pagando propina para o PMDB. Ela e a então presidente da República queriam saber quem eram os destinatários.
""Quando eu coloquei o assunto do PT, eu desarmei tanto ela quanto Graça, do ponto de vista que... eu desarmei. Desarmei, apesar de que eu não acho que as duas estavam envolvidas, não sabiam, na hora que eu coloquei, eu desarmei a questão. Como é que elas iam conduzir esse assunto, se o partido delas tava envolvido?.
 disse o delator.
O depoimento de Marcelo Odebrecht é um dos que embasaram a abertura de novos inquéritos no Supremo Tribunal Federal – a chamada ""lista de Fachin"" . As informações sobre pessoas sem foro privilegiado, como Dilma, foram enviadas para outras instâncias do Judiciário, que decidirão sobre abertura de investigações ou arquivamento.
Um relatório interno da Petrobras alertou o Ministério Público do Rio de Janeiro, que denunciou o diretor de contratos da Odebrecht, Marco Duran.
Marcelo Odebrecht afirma que trocou e-mails pesados com Graça Foster e depois se reuniu com a então presidente Dilma Roussef. Segundo ele, Dilma disse que ele e Graça teriam que se entender e então pediu que os ministros da Fazenda e da Justiça à época entrassem na conversa. ""Vamos ver se Guido [Mantega, então ministro da Fazenda] e Zé Eduardo Cardozo [então ministro da Justiça] resolvem pra apoiar você nessa relação com Graça.
 disse Odebrecht, em referência ao pedido de Dilma.
O empresário declarou que levou o então diretor jurídico da Odebrecht, Maurício Ferro, para um encontro com Guido Mantega e José Eduardo Cardozo. ""A discussão era pra resolver o problema da minha briga com Graça e de como ia resolver o problema do meu executivo. Não se falou da ilicitude do contrato..
""A gente tentou construir como é que eles me apoiariam com a carta da Graça pra aliviar o que tinha ido pro Ministério Público, pra aliviar a situação do meu executivo, que estava sendo processado no Ministério Público. Bom, esse assunto, por alguma ou outra razão, que essas coisas eu não me lembro, aí misturou Lava Jato, você entra, tudo, a história acabou não se resolvendo, o contrato foi renegociado, redução de escopo, a gente acabou tendo prejuízo, mas não se resolveu.
 disse Marcelo Odebrecht.
Marcelo Odebrecht afirma ainda que não sabe quem seriam os destinatários da propina, que não foi possível resolver esse impasse, que as faturas acabaram não sendo pagas e que o contrato foi reduzido de US$ 825 milhões para US$ 481 milhões.
O PMDB disse que arrecada recursos de campanha dentro da legislação e que está à disposição da Justiça para esclarecimentos. O PT não comentou.
O ex-ministro José Eduardo Cardozo disse que se reuniu com Marcelo Odebrecht para falar sobre uma questão jurídica e que não houve qualquer intervenção no caso. Ele destacou que não está sendo acusado de nada.
A ex-presidente Dilma reiterou em nota que nunca pediu recursos para a campanha ao empresário e refuta as insinuações de tenha beneficiado a construtora. Veja a íntegra da nota.
""A propósito das referências ao nome de Dilma Rousseff nas delações firmadas por executivos da Odebrecht, a Assessoria de Imprensa da presidenta eleita esclarece.
1. É fato notório que Dilma Rousseff nunca manteve relação de amizade ou de proximidade com o senhor Marcelo Odebrecht. Muitas vezes os pleitos da empresa não foram atendidos por decisões do governo, em respeito ao interesse público. Essa relação distante, e em certa medida conflituosa, ficou evidenciada em passagens do depoimento prestado pelo senhor Marcelo Odebrecht.
2. É mentira que Dilma Rousseff tivesse conhecimento de quaisquer situações ilegais que pudessem envolver a Odebrecht e seus dirigentes, além dos integrantes do próprio governo ou mesmo daqueles que atuaram na campanha da reeleição. Ele não consegue demonstrar tais insinuações em seu depoimento. E por um simples motivo: isso nunca ocorreu. Ou seja: o senhor Marcelo Odebrecht faltou com a verdade.
3. Também são falsas as acusações de que Dilma Rousseff tenha tomado qualquer decisão para beneficiar diretamente a Odebrecht ou mesmo qualquer outro grupo econômico. Todas as decisões do seu governo foram voltadas ao desenvolvimento do país, buscando o bem estar da população, a partir do programa eleito nas urnas.
4. Após meses de insinuações, suspeitas infundadas e vazamentos seletivos de acusações feitas indevidamente por dirigentes da Odebrecht, finalmente Dilma Rousseff terá acesso a íntegra das declarações. Não conseguirão atingir a sua honra e a sua vida pública, porque tais acusações são mentirosas.
5. A presidenta eleita espera que as investigações transcorram com imparcialidade e transparência, sem acobertamentos políticos ou direcionamentos para favorecer líderes políticos. A verdade dos fatos será demonstrada. Não são insinuações ou mentiras, lançadas por empresários ou executivos de uma construtora, que esconderão ou mesmo distorcerão os fatos. A verdade vai triunfar, apesar dos ataques"".
O G1 não conseguiu contato com Guido Mantega ou Graça Foster."
0,"Jungmann assumirá o Ministério da Segurança Pública, afirma porta-voz do Planalto. O porta-voz da Presidência da República, Alexandre Parola, anunciou nesta segunda-feira (26) que o ministro da Defesa, Raul Jungmann, assumirá o novo Ministério da Segurança Pública .
Segundo porta-voz, o presidente também editará nesta segunda uma medida provisória para criação do Ministério da Segurança Pública, que será comandado por Jungmann. A posse pode ocorrer na manhã de terça-feira (27).
“O presidente nomeará como ministro da Segurança Pública o atual ministro da defesa Raul Jungmann.
 informou Parola.
De acordo com o porta-voz, o general de Exército Joaquim Silva e Luna responderá de forma interina pelo Ministério da Defesa.
Parola ainda informou que a nova pasta terá a missão de coordenar a e promover a ""integração dos serviços de segurança pública em todo o território nacional em parceria com os entes federativos"".
O porta-voz não deu detalhes sobre o conteúdo da medida provisória que cria o ministério. Pela legislação, a MP passar a valer a partir de sua publicação e tem 60 dias, renováveis por mais 60, para ser aprovada pela Câmara e o Senado. Caso a medida não seja aprovada neste prazo, ela perderá a validade.
Jugmann assumiu o Ministério da Defesa em 2016, em meio ao processo de impeachment da ex-presidente Dilma Rousseff. Ele foi o responsável por coordenar as operações baseadas nos decretos de Garantia da Lei e da Ordem (GLO), que levaram homens das Forças Armadas a estados em crise de segurança pública.
A pasta da Segurança Pública será o 29º ministério do governo de Michel Temer. O presidente já havia anunciado publicamente a intenção de criar a estrutura.
Os detalhes sobre o ministério foram fechados em uma reunião no domingo (25) no Palácio do Jaburu.
Após o encontro, integrantes do governo confirmaram a criação do ministério por meio de uma medida provisória. Presente na reunião, o ministro da Justiça, Torquato Jardim, informou que a pasta terá, além do ministro, um secretário-executivo e mais nove assessores.
Torquato ainda declarou que Polícia Federal, Polícia Rodoviária Federal, Departamento Penitenciário Nacional e Secretaria Nacional de Segurança Pública (que inclui a Força Nacional) ficarão subordinadas ao novo ministério, deixando a alçada do Ministério da Justiça.
O anúncio oficial do Palácio do Planalto sobre a criação do novo ministério ocorreu 10 dias após Temer decretar intervenção federal na área de segurança pública do estado do Rio de Janeiro.
Assinado em 16 de fevereiro, o decreto tem validade até 31 de dezembro deste ano e foi aprovado pelo Congresso Nacional .
No Rio, Temer nomeou o general do Exército Walter Braga Netto como interventor. Ele tem poder de governo na área de segurança, o que inclui polícias Civil e Militar, Corpo de Bombeiros e sistema carcerário.
Em razão da intervenção, a tramitação da reforma da Previdência foi suspensa . A legislação proíbe mudanças na Constituição durante a vigência da intervenção e a reforma foi apresentada com uma proposta de emenda à Carta."
0,"Bolsonaro gasta mais com doações a filhos do que com programa de TV e rádio. Mesmo com uma arrecadação modesta em comparação a outros presidenciáveis, Jair Bolsonaro (PSL) destinou cerca de um terço das despesas declaradas até o momento ao TSE (Tribunal Superior Eleitoral) para doações a outros candidatos. Foram R$ 345 mil repassados a correligionários.
Os principais beneficiários são seus dois filhos candidatos: Flávio Bolsonaro (PSL), concorrente ao Senado pelo Rio de Janeiro, e Eduardo Bolsonaro (PSL), que tenta a reeleição como deputado federal por São Paulo. Juntos, eles receberam R$ 300 mil.
O montante é superior ao que Bolsonaro gastou até agora com ""produção de programas de rádio, televisão ou vídeo.
 segundo categorização da Justiça eleitoral.
De acordo com o último relatório financeiro enviado ao TSE, na segunda-feira (24), ele havia gasto R$ 240 mil para contratar a produtora Mosqueteiro Filmes. O tempo de propaganda na TV e no rádio do candidato é de apenas oito segundos.
Até o momento, Bolsonaro arrecadou pouco mais de R$ 998 mil, dos quais R$ 542 mil foram doados por meio de vaquinha virtual. Ele também recebeu aproximadamente R$ 117 mil em doações em nome de pessoa física (como empresários, apoiadores e o irmão, Renato Bolsonaro). O presidenciável não faz uso do fundo eleitoral do PSL.
Já o total de despesas contratadas pela campanha é estimado, até o momento, em pouco mais de R$ 1 milhão. Do montante, já foram efetivamente pagos R$ 468.819,00, segundo informa o Tribunal Superior Eleitoral.
No topo do ranking de gastos de Bolsonaro, está a categoria ""serviços prestados por terceiros.
 que soma R$ 347.500. A maior parte desse valor se refere à contratação da agência de viagens PontesTur (R$ 250 mil).
O UOL tentou entrar em contato com o presidente em exercício do PSL, Gustavo Bebianno, que chefia a coordenação de campanha de Bolsonaro. No entanto, ele não atendeu o telefone. A reportagem também tentou contato, por telefone e mensagem, com a assessoria de comunicação da campanha, mas não houve resposta.
Reprodução/Facebook  Hélio Lopes com o presidenciável Jair Bolsonaro
Além dos filhos, o pleiteante a deputado federal pelo PSL Hélio Fernando Barbosa Lopes, que se lançou com a alcunha ""Hélio Bolsonaro.
 recebeu doação do padrinho político. O presidenciável repassou R$ 45 mil à campanha do candidato ao Parlamento.
A participação de Lopes, negro e militar tal como Bolsonaro, nas atividades de campanha ganhou destaque no fim de agosto, a dias da sessão no STF (Supremo Tribunal Federal) que decidiria se o presidenciável responderia ou não a ação penal por racismo. Na ocasião, o julgamento foi interrompido e adiado para 11 de setembro, quando a Primeira Turma da Corte decidiu pela rejeição da denúncia."
0,"Após desgaste com polêmicas, campanha de Bolsonaro diz não restringir falas. Após uma semana marcada por desgastes políticos na campanha do candidato Jair Bolsonaro (PSL) causados por declarações de seu assessor econômico, Paulo Guedes, e de seu vice, general Antônio Hamilton Mourão, membros do núcleo de coordenação de campanha afirmaram neste sábado (22) que nenhum aliado sofre restrições em relação ao que deve falar publicamente.
Mas, Guedes cancelou ao menos três eventos nos últimos dois dias e Mourão abrandou o tom do discurso. Nos bastidores, membros da cúpula da campanha disseram que eles receberam orientação para evitar assuntos que ainda não estão totalmente definidos pela equipe de Bolsonaro.
Segundo o jornal Folha de S.Paulo, Guedes afirmou a uma plateia restrita na terça-feira (18) o suposto interesse de criar um imposto nos moldes da CPMF, incidindo sobre movimentações financeiras. Guedes é cotado para assumir a área econômica em um eventual governo Bolsonaro.
No dia anterior, Mourão havia afirmado em palestra que crianças criadas por ""mãe e avó"" em áreas carentes tenderiam a se transformar em ""desajustados"" e serem cooptados por traficantes de drogas.
O deputado  Major Olímpio, presidente do PSL em São Paulo afirmou ao lado de Eduardo Bolsonaro, filho e um dos maiores articuladores do candidato, que a orientação da campanha é de livre-arbítrio a todos os envolvidos na coordenação. Ele disse que a confiança em Mourão e Guedes se mantém e elogiou o histórico de ""ajuda ao Brasil"" dos dois. As declarações foram dadas em visita a Bolsonaro no hospital Albert Einstein, em São Paulo.
""Tanto o general, com histórico límpido que tem, quanto o professor Guedes têm total apoio e confiança de todos da campanha e de Jair Bolsonaro. Não é a toda que os dois estão no nível hierárquico que estão. Um é vice. O outro, braço-direito. A confiança é absoluta.
 afirmou à reportagem.
Porém, a reportagem apurou que, nos bastidores, Mourão e Guedes receberam orientação para evitar falar publicamente de assuntos ainda que ainda não foram totalmente analisados e definidos pela equipe do presidenciável. Também foi dito a eles que evitem colocações que possam dar ""munição"" a seus opositores.
Integrantes da campanha haviam informado que, possivelmente, Mourão e Guedes iriam ao hospital Albert Einstein, na zona sul da capital paulista, visitar o presidenciável. Até o fim da tarde, os dois não compareceram. No entanto Olimpio diz que não estava nada oficialmente marcado.
Por volta das 16h, a mulher de Bolsonaro, Michelle, visitou o marido no hospital. Segundo boletim médico divulgado hoje, Bolsonaro teve alta da unidade semi-intensiva e foi para o quarto. O estado de saúde do candidato é estável. Não há previsão de alta.
O jornal Folha de S.Paulo informou que, na terça-feira (18), o economista Paulo Guedes, cotado para comandar o Ministério da Fazenda em um governo de Bolsonaro, anunciou a uma plateia restrita o interesse em recriar imposto nos moldes da CPMF.  A proposta inclui ainda a criação de uma alíquota única do IR (Imposto de Renda) de 20% para pessoas físicas e jurídicas. A intenção seria aplicar a mesma taxa na tributação da distribuição de lucros e dividendos.
Na noite de quarta-feira (19), Bolsonaro negou, por meio de sua conta no Twitter, que a intenção fosse verdadeira. ""Ignorem essas notícias mal intencionadas dizendo que pretendermos recriar a CPMF. Não procede. Querem criar pânico pois estão em pânico com nossa chance de vitória.
 escreveu o candidato.
Entre a divulgação da informação da criação do novo imposto e o posicionamento de Bolsonaro, o candidato ligou para o economista e pediu explicações sobre a proposta, segundo Major Olimpio.
Guedes explicou a Bolsonaro, segundo o major, que jamais teve a intenção de recriar a CPMF, mas sim a adoção de um Imposto sobre Valor Agregado (IVA) em uma simplificação tributária a ser implementada pelo novo governo e que não iria aumentar a carga tributária.
Mourão explicou aos companheiros de campanha que em sua fala sobre mães e avós se referia a uma situação em que um homem larga sua mulher e filhos e a mulher acaba forçada a trabalhar mais horas longe de casa para sustentar a família. Dessa forma, os filhos ficariam expostos a más influências. Porém, a fala foi interpretada como discriminatória pelos opositores de Bolsonaro e por parcelas da sociedade."
0,"Após visitar Lula na PF, Haddad diz que democracia está sob ameaça diária. Após visitar o ex-presidente Luiz Inácio Lula da Silva na prisão na tarde desta segunda-feira (24), em Curitiba, o candidato do PT à Presidência, Fernando Haddad, afirmou que a democracia está diariamente sob ameaça no país.
""Nós entendemos que a democracia está sendo ameaçada diariamente com suposições. Uma hora é a urna eletrônica, outra hora é o resultado eleitoral. O mundo está observando o Brasil com muito cuidado, em função desses movimentos exóticos, estranhos à tradição que consolidamos depois da redemocratização.
 disse.
A afirmação vem na esteira da entrevista concedida pelo presidente do STF (Supremo Tribunal Federal), ministro Dias Toffoli, em que diz ao jornal ""Folha de S.Paulo"" que ""o batismo das urnas"" vai tranquilizar o país e, ""qualquer que seja o resultado, será respeitado.
 inclusive pelos militares.
As declarações de Toffoli, por sua vez, são uma resposta ao candidato do PSL à Presidência, Jair Bolsonaro, e membros de sua campanha, como o general Hamilton Mourão (PRTB), que colocaram em descrédito a apuração das eleições por meio das urnas eletrônicas e a sugestão de que a Constituição Federal fosse alterada por meio de um ""grupo de notáveis"".
Bolsonaro prepara o que vem sendo chamado de ""manifesto à nação.
 no qual pretende fazer um compromisso em defesa da democracia, responder às críticas de racismo e misoginia, e reiterar ao mercado de que trabalhará pelo ajuste fiscal. O formato ainda está sendo definido - se será um texto ou um vídeo - e a ideia é divulgar a mensagem nas redes sociais.
Essa foi a segunda vez que Haddad visitou Lula na Superintendência da PF, onde o ex-presidente está detido desde abril, desde que foi oficializado como candidato, no último dia 11. Haddad tem acesso livre ao ex-presidente por fazer parte de seu grupo de defesa, o que lhe garante acesso irrestrito à PF, ao contrário de outros parlamentares do PT.
Segundo Haddad, a campanha do PT a partir de agora vai se engajar no fortalecimento da democracia. ""Vamos nos associar a movimentos sociais, populares e institucionais, independentemente de que instituição for, para o fortalecimento da democracia.
 afirmou.
Petista critica entrevista de esfaqueador de Bolsonaro
Haddad estava acompanhado, na saída da PF em Curitiba, do tesoureiro do partido, o advogado Emídio Pereira de Souza, que também voltou a visitar o ex-presidente com equipe de defesa.
Emídio lamentou ter ficado afastado de Lula – assim como a presidente do PT, Gleisi Hoffmann, que está impedida de atuar como advogada do ex-presidente –, e criticou o impedimento de Lula de conceder entrevistas a partir de sua cela, comparando a situação do ex-presidente a de Adélio Bispo de Oliveira, que esfaqueou Jair Bolsonaro em Juiz de Fora (MG).
Oliveira recebeu autorização federal para dar entrevista ao SBT. ""Nos causa estranheza que o homicida, o rapaz que deu a facada no candidato, tenha o direito de gravar entrevistas de dentro da prisão, e o presidente Lula tem novamente negado esse direito. O que de importante essa pessoa, presa em flagrante, tem a dizer ao país no processo eleitoral? Lula, com todo esse processo injusto, não pode falar.
 criticou Souza, sem mencionar o nome de Bolsonaro.
Ao ser questionado sobre uma eventual autocrítica do partido, Haddad afirmou que as críticas devem partir da oposição e criticou a imprensa por, supostamente, não exigir o mesmo de outros partidos, especialmente do PSDB.
""Nunca vi a imprensa pedir autocrítica do Fernando Henrique Cardoso pelas quatro derrotas do PSDB. Essa pergunta não é feita para o [Geraldo] Alckmin. Pergunta por que eles perderam as quatro eleições, se ele, Alckmin, faria uma autocrítica das quatro eleições que perderam, da sua situação nas pesquisas de opinião.
 afirmou."
0,"TSE apresenta previsão do tempo de propaganda no rádio e na TV para cada candidato à Presidência. O Tribunal Superior Eleitoral (TSE) apresentou nesta quinta-feira (23) o tempo previsto para a propaganda no rádio e na televisão de cada um dos 13 candidatos à Presidência da República, para a campanha do primeiro turno das eleições deste ano.
O horário eleitoral na TV começa no dia 31, mas os programas dos presidenciáveis começam a ir ao ar em 1º de setembro, até 4 de outubro.
Os programas dos candidatos a presidente serão veiculados aos sábados, terças e quintas-feiras, em dois blocos diários de 12 minutos e 30 segundos. No rádio, haverá um bloco às 7h da manhã e outro às 12h. Na TV, o primeiro bloco será veiculado às 13h e o segundo às 20h30.
Além de um tempo fixo em cada um dos dois blocos diários, cada candidato à Presidência terá um número diferente de inserções de 30 segundos cada a serem veiculadas na programação de cada emissora ao longo de toda a campanha de primeiro turno.
Os tempos e o número de inserções poderão ser contestados pelos partidos. Por isso, poderá haver mudanças. Um julgamento definitivo sobre a distribuição do tempo pelo TSE está marcado para a próxima terça-feira (28).
O tempo de cada presidenciável corresponde a um cálculo proporcional à representação na Câmara dos Deputados de cada um dos partidos que integram a coligação. Abaixo, todos os tempos de cada candidato ( em ordem alfabética ).
Durante a audiência no TSE, seis candidatos ganharam, por sorteio, uma inserção a mais, referente a uma sobra do cálculo.
No mesmo evento, foi sorteada a ordem de veiculação do primeiro dia de propaganda para presidente, no dia 1ª de setembro.
A ordem mudará a cada dia, de modo que o primeiro de antes será o último no dia seguinte.
Assim, no segundo dia de propaganda, 4 de setembro, o primeiro programa será de Cabo Daciolo e no terceiro dia, 6 de setembro, o primeiro será de Eymael, e assim por diante.
Todos os dias, o último a veicular sua propaganda terá 9 segundos a mais, relativos a uma sobra no tempo de cada bloco."
0,"Ex-mulher diz que Bolsonaro nunca a ameaçou de morte e elogia: ""bom pai"". Em vídeo publicado nas redes sociais, a ex-mulher do candidato à Presidência pelo PSL, Jair Bolsonaro, Ana Cristina Valle disse que nunca foi ameaçada de morte por ele.
Reportagem da Folha de S.Paulo publicada nesta terça-feira (25) reproduz telegrama obtido junto ao Itamaraty em que ela afirma que, em 2011 que foi ameaçada de morte por Bolsonaro, o que a levou a deixar o Brasil. Na época Bolsonaro e Ana Cristina travavam uma disputa judicial no Rio de Janeiro sobre a guarda do filho do casal, Jair Renan, então com cerca de 12 anos.
Ex-servidora da Câmara Municipal de Resende (RJ), Ana atualmente usa o sobrenome ""Bolsonaro"" e é candidata a deputada federal pelo Podemos.
Ainda segundo a Folha de S.Paulo, Bolsonaro mobilizou o Itamaraty, em 2011, na condição de deputado federal, para que o órgão intercedesse em seu favor depois que Ana Cristina viajou para a Noruega com o filho do casal.
Bolsonaro está internado no hospital Albert Einstein, em São Paulo, desde 7 de setembro, após sofrer um ataque a faca em Juiz de Fora (MG).
Em entrevista à rádio Jovem Pan ontem, Bolsonaro afirmou que o ataque foi de natureza política. ""Ele deu a facada e rodou, para me matar mesmo. O cara sabia o que estava fazendo.
 disse.
Bolsonaro foi atacado por Adélio Bispo, armado com uma faca, durante agenda de campanha no centro de Juiz de Fora, em Minas Gerais, em 6 de setembro deste ano. Desde então, passou por duas cirurgias e está internado. A família diz que ele deve receber alta nesta sexta-feira (28).
A Polícia Federal abriu, na manhã de hoje, o segundo inquérito para investigar o ataque. O delegado regional de Combate ao Crime Organizado de Minas Gerais, Rodrigo Morais, afirma que vai apurar a eventual participação de uma organização criminosa na autoria do crime.
Com 28% das intenções de voto, Bolsonaro é o líder da pesquisa Ibope divulgada nesta segunda-feira (24). Fernando Haddad (PT) está isolado em segundo lugar, com 22%. A margem de erro é de 2 pontos percentuais para mais ou para menos.
Em hipótese de segundo turno, a pesquisa apontou que Bolsonaro perderia para Haddad, Ciro Gomes (PDT) e Geraldo Alckmin (PSDB). Ele estaria em empate técnico com Marina Silva (Rede)."
